User_ID,Session_ID,Course_ID,Device_Type,Access_Time,Duration (sec),Clickstream,Prev_Courses_Completed,Feedback_Text,Course_Description,Resource_Type,Performance_Score,Engagement_Level,Recommendation_Label
U4191,S5191,C001,mobile,2025-06-05 15:35:21,551,33,0,Needs better visuals,Introduction to Machine Learning,document,41,0.09,0
U4192,S5192,C003,desktop,2025-05-30 02:06:46,1524,86,3,Very detailed and easy to follow,Data Structures in Python,quiz,85,0.66,1
U4193,S5193,C003,tablet,2025-06-11 17:10:48,847,27,0,Too basic for my level,Data Structures in Python,quiz,59,0.11,0
U4194,S5194,C001,desktop,2025-05-25 05:04:10,892,20,1,Too fast and less interactive,Introduction to Machine Learning,quiz,60,0.09,0
U4195,S5195,C004,tablet,2025-05-28 12:03:52,1589,91,3,Excellent and very engaging content,Linear Regression Explained,video,88,0.72,1
U4196,S5196,C005,mobile,2025-06-01 20:14:34,671,32,1,Too fast and less interactive,Basics of Web Development,document,56,0.11,0
U4197,S5197,C003,desktop,2025-06-04 09:42:20,1362,84,5,Excellent and very engaging content,Data Structures in Python,quiz,95,0.57,1
U4198,S5198,C001,tablet,2025-06-06 05:23:59,528,38,1,Too fast and less interactive,Introduction to Machine Learning,document,61,0.1,0
U4199,S5199,C005,tablet,2025-06-12 15:44:12,1046,68,5,Very detailed and easy to follow,Basics of Web Development,video,93,0.36,1
U4200,S5200,C005,mobile,2025-05-27 22:42:55,345,45,0,Too basic for my level,Basics of Web Development,quiz,42,0.08,0
U4201,S5201,C005,desktop,2025-05-22 05:16:15,587,39,0,I couldn’t understand the topic,Basics of Web Development,document,54,0.11,0
U4202,S5202,C002,desktop,2025-05-19 12:38:49,877,43,1,"Not much depth, but okay",Deep Learning Basics,document,61,0.19,0
U4203,S5203,C003,tablet,2025-06-04 08:28:38,1371,99,4,Excellent and very engaging content,Data Structures in Python,video,83,0.68,1
U4204,S5204,C005,mobile,2025-06-03 10:03:17,1703,93,5,Good pace but some examples missing,Basics of Web Development,video,85,0.79,1
U4205,S5205,C005,tablet,2025-05-26 19:41:32,1132,98,4,Detailed explanation and examples,Basics of Web Development,document,100,0.55,1
U4206,S5206,C005,mobile,2025-05-27 05:16:29,730,25,0,I couldn’t understand the topic,Basics of Web Development,video,60,0.09,0
U4207,S5207,C004,desktop,2025-06-02 01:41:13,1369,95,4,Excellent and very engaging content,Linear Regression Explained,video,99,0.65,1
U4208,S5208,C004,mobile,2025-05-20 03:49:20,1299,93,3,Informative and well-paced,Linear Regression Explained,video,83,0.6,1
U4209,S5209,C001,mobile,2025-05-25 15:02:21,1604,73,5,Very detailed and easy to follow,Introduction to Machine Learning,document,100,0.59,1
U4210,S5210,C001,tablet,2025-05-22 21:23:28,1782,65,4,Detailed explanation and examples,Introduction to Machine Learning,video,97,0.58,1
U4211,S5211,C003,desktop,2025-06-02 05:15:02,1370,81,5,Informative and well-paced,Data Structures in Python,quiz,89,0.55,1
U4212,S5212,C005,tablet,2025-05-31 16:04:35,1430,69,3,Informative and well-paced,Basics of Web Development,quiz,84,0.49,1
U4213,S5213,C002,desktop,2025-05-25 22:01:08,1121,88,5,Detailed explanation and examples,Deep Learning Basics,video,96,0.49,1
U4214,S5214,C002,desktop,2025-06-11 14:18:44,886,21,0,"Not much depth, but okay",Deep Learning Basics,document,62,0.09,0
U4215,S5215,C003,tablet,2025-05-29 09:45:07,1653,88,3,Excellent and very engaging content,Data Structures in Python,document,97,0.73,1
U4216,S5216,C004,tablet,2025-06-11 14:26:49,565,22,1,"Not much depth, but okay",Linear Regression Explained,document,53,0.06,0
U4217,S5217,C003,desktop,2025-05-28 02:00:17,1079,94,5,Very detailed and easy to follow,Data Structures in Python,document,99,0.51,1
U4218,S5218,C002,mobile,2025-06-16 01:34:13,1361,97,3,Informative and well-paced,Deep Learning Basics,quiz,90,0.66,1
U4219,S5219,C001,tablet,2025-05-26 03:18:37,1378,92,5,Informative and well-paced,Introduction to Machine Learning,video,100,0.63,1
U4220,S5220,C004,tablet,2025-05-28 19:42:31,569,37,1,I couldn’t understand the topic,Linear Regression Explained,quiz,53,0.11,0
U4221,S5221,C001,desktop,2025-06-02 21:28:46,1701,90,4,Good pace but some examples missing,Introduction to Machine Learning,video,82,0.77,1
U4222,S5222,C005,mobile,2025-05-26 16:20:53,1184,67,5,Very detailed and easy to follow,Basics of Web Development,quiz,99,0.4,1
U4223,S5223,C003,tablet,2025-06-01 05:08:33,859,23,0,Needs better visuals,Data Structures in Python,quiz,58,0.1,0
U4224,S5224,C004,tablet,2025-05-18 13:43:24,1100,92,3,Informative and well-paced,Linear Regression Explained,video,80,0.51,1
U4225,S5225,C004,mobile,2025-06-12 09:08:27,1610,62,3,Informative and well-paced,Linear Regression Explained,quiz,81,0.5,1
U4226,S5226,C002,desktop,2025-05-28 01:28:17,1150,97,5,Informative and well-paced,Deep Learning Basics,quiz,84,0.56,1
U4227,S5227,C005,desktop,2025-06-14 11:44:53,823,41,1,Too basic for my level,Basics of Web Development,quiz,61,0.17,0
U4228,S5228,C004,desktop,2025-05-19 19:53:53,623,21,1,Too basic for my level,Linear Regression Explained,document,55,0.07,0
U4229,S5229,C005,tablet,2025-06-05 02:15:39,1531,74,3,Excellent and very engaging content,Basics of Web Development,quiz,90,0.57,1
U4230,S5230,C004,desktop,2025-06-04 03:14:54,1452,75,5,Good pace but some examples missing,Linear Regression Explained,quiz,83,0.54,1
U4231,S5231,C002,desktop,2025-05-26 00:51:42,648,40,0,Too basic for my level,Deep Learning Basics,document,61,0.13,0
U4232,S5232,C001,mobile,2025-05-24 07:12:35,395,36,1,Needs better visuals,Introduction to Machine Learning,quiz,59,0.07,0
U4233,S5233,C002,tablet,2025-06-01 12:35:39,586,28,0,Too basic for my level,Deep Learning Basics,quiz,49,0.08,0
U4234,S5234,C005,desktop,2025-05-22 04:28:55,378,29,0,"Not much depth, but okay",Basics of Web Development,video,49,0.05,0
U4235,S5235,C001,desktop,2025-06-16 02:09:50,1663,80,3,Informative and well-paced,Introduction to Machine Learning,quiz,86,0.67,1
U4236,S5236,C004,desktop,2025-06-10 15:33:39,702,46,0,Too fast and less interactive,Linear Regression Explained,quiz,63,0.16,0
U4237,S5237,C004,mobile,2025-05-20 17:12:56,1550,63,3,Excellent and very engaging content,Linear Regression Explained,quiz,87,0.49,1
U4238,S5238,C003,mobile,2025-05-25 00:41:46,1298,76,4,Detailed explanation and examples,Data Structures in Python,document,95,0.49,1
U4239,S5239,C001,desktop,2025-06-10 06:05:32,1433,87,4,Very detailed and easy to follow,Introduction to Machine Learning,document,80,0.62,1
U4240,S5240,C002,desktop,2025-05-22 02:04:55,1491,73,4,Good pace but some examples missing,Deep Learning Basics,video,96,0.54,1
U4241,S5241,C003,tablet,2025-06-01 04:31:56,1374,88,5,Detailed explanation and examples,Data Structures in Python,quiz,85,0.6,1
U4242,S5242,C002,tablet,2025-05-19 15:43:01,1106,92,4,Good pace but some examples missing,Deep Learning Basics,quiz,97,0.51,1
U4243,S5243,C001,desktop,2025-05-25 00:18:20,1090,81,5,Excellent and very engaging content,Introduction to Machine Learning,quiz,91,0.44,1
U4244,S5244,C002,desktop,2025-06-01 19:01:45,607,22,1,Too basic for my level,Deep Learning Basics,video,63,0.07,0
U4245,S5245,C005,mobile,2025-06-05 19:34:59,1260,94,3,Informative and well-paced,Basics of Web Development,document,98,0.59,1
U4246,S5246,C001,mobile,2025-06-12 20:22:11,1307,78,4,Excellent and very engaging content,Introduction to Machine Learning,document,95,0.51,1
U4247,S5247,C002,tablet,2025-05-28 12:25:09,886,31,1,Too fast and less interactive,Deep Learning Basics,quiz,60,0.14,0
U4248,S5248,C004,mobile,2025-06-01 20:23:52,1624,67,4,Informative and well-paced,Linear Regression Explained,video,82,0.54,1
U4249,S5249,C003,desktop,2025-05-29 02:20:09,1169,64,5,Informative and well-paced,Data Structures in Python,quiz,83,0.37,1
U4250,S5250,C005,desktop,2025-05-25 17:39:30,1293,66,3,Excellent and very engaging content,Basics of Web Development,quiz,89,0.43,1
U4251,S5251,C004,mobile,2025-05-27 16:05:48,1059,97,4,Good pace but some examples missing,Linear Regression Explained,quiz,97,0.51,1
U4252,S5252,C004,mobile,2025-05-20 13:10:33,431,38,0,"Not much depth, but okay",Linear Regression Explained,document,57,0.08,0
U4253,S5253,C002,desktop,2025-05-30 13:46:38,1029,69,4,Excellent and very engaging content,Deep Learning Basics,quiz,100,0.36,1
U4254,S5254,C001,tablet,2025-05-19 11:55:08,1599,84,5,Very detailed and easy to follow,Introduction to Machine Learning,quiz,85,0.67,1
U4255,S5255,C002,mobile,2025-05-25 08:39:28,770,23,1,"Not much depth, but okay",Deep Learning Basics,document,53,0.09,0
U4256,S5256,C001,desktop,2025-05-20 20:25:11,620,43,1,Too basic for my level,Introduction to Machine Learning,video,47,0.13,0
U4257,S5257,C001,desktop,2025-05-30 00:37:55,1131,68,5,Excellent and very engaging content,Introduction to Machine Learning,quiz,87,0.38,1
U4258,S5258,C005,tablet,2025-05-18 02:20:17,513,43,1,Needs better visuals,Basics of Web Development,video,53,0.11,0
U4259,S5259,C004,mobile,2025-05-20 17:11:29,316,23,1,Needs better visuals,Linear Regression Explained,video,54,0.04,0
U4260,S5260,C003,desktop,2025-05-18 14:38:34,1282,85,3,Excellent and very engaging content,Data Structures in Python,video,88,0.54,1
U4261,S5261,C005,desktop,2025-05-30 17:57:16,658,22,1,"Not much depth, but okay",Basics of Web Development,document,49,0.07,0
U4262,S5262,C004,mobile,2025-06-09 16:16:04,685,46,0,Needs better visuals,Linear Regression Explained,document,43,0.16,0
U4263,S5263,C002,mobile,2025-06-09 23:53:41,1388,73,3,Detailed explanation and examples,Deep Learning Basics,document,98,0.51,1
U4264,S5264,C004,tablet,2025-05-24 14:06:25,1364,97,3,Good pace but some examples missing,Linear Regression Explained,document,100,0.66,1
U4265,S5265,C004,mobile,2025-05-18 13:30:51,1269,65,4,Very detailed and easy to follow,Linear Regression Explained,video,99,0.41,1
U4266,S5266,C002,tablet,2025-05-27 07:01:25,483,43,1,Too fast and less interactive,Deep Learning Basics,quiz,50,0.1,0
U4267,S5267,C002,mobile,2025-06-11 05:47:56,1699,76,5,Informative and well-paced,Deep Learning Basics,video,92,0.65,1
U4268,S5268,C002,tablet,2025-05-26 09:14:43,1234,96,3,Informative and well-paced,Deep Learning Basics,video,89,0.59,1
U4269,S5269,C002,desktop,2025-06-07 18:41:18,669,28,1,Too fast and less interactive,Deep Learning Basics,document,63,0.09,0
U4270,S5270,C004,mobile,2025-06-14 05:18:57,1202,69,4,Very detailed and easy to follow,Linear Regression Explained,document,82,0.41,1
U4271,S5271,C005,mobile,2025-06-08 02:35:04,1477,97,4,Very detailed and easy to follow,Basics of Web Development,video,86,0.72,1
U4272,S5272,C001,mobile,2025-05-26 14:03:17,629,29,0,"Not much depth, but okay",Introduction to Machine Learning,quiz,54,0.09,0
U4273,S5273,C004,mobile,2025-05-21 08:04:58,498,21,1,Too fast and less interactive,Linear Regression Explained,video,56,0.05,0
U4274,S5274,C001,tablet,2025-05-25 03:31:33,1491,75,3,Good pace but some examples missing,Introduction to Machine Learning,quiz,89,0.56,1
U4275,S5275,C001,mobile,2025-05-25 20:08:23,366,28,0,"Not much depth, but okay",Introduction to Machine Learning,quiz,53,0.05,0
U4276,S5276,C004,desktop,2025-06-07 06:24:19,1015,91,5,Detailed explanation and examples,Linear Regression Explained,document,82,0.46,1
U4277,S5277,C001,desktop,2025-06-12 02:45:56,1415,100,5,Informative and well-paced,Introduction to Machine Learning,document,90,0.71,1
U4278,S5278,C002,mobile,2025-05-25 14:07:01,1054,86,5,Very detailed and easy to follow,Deep Learning Basics,video,97,0.45,1
U4279,S5279,C004,tablet,2025-06-02 05:54:46,1250,64,4,Good pace but some examples missing,Linear Regression Explained,quiz,88,0.4,1
U4280,S5280,C002,desktop,2025-06-01 03:22:47,1054,71,3,Good pace but some examples missing,Deep Learning Basics,quiz,81,0.37,1
U4281,S5281,C004,mobile,2025-06-14 21:01:09,1707,81,5,Excellent and very engaging content,Linear Regression Explained,video,80,0.69,1
U4282,S5282,C002,mobile,2025-06-14 20:28:49,1098,78,3,Informative and well-paced,Deep Learning Basics,document,80,0.43,1
U4283,S5283,C004,desktop,2025-05-31 15:08:55,377,28,1,Needs better visuals,Linear Regression Explained,quiz,63,0.05,0
U4284,S5284,C002,desktop,2025-06-10 13:24:43,711,33,0,Needs better visuals,Deep Learning Basics,video,46,0.12,0
U4285,S5285,C002,desktop,2025-06-03 17:51:55,1284,62,3,Good pace but some examples missing,Deep Learning Basics,quiz,90,0.4,1
U4286,S5286,C002,desktop,2025-06-01 16:31:28,1048,83,4,Very detailed and easy to follow,Deep Learning Basics,video,84,0.43,1
U4287,S5287,C005,desktop,2025-06-06 01:10:29,1116,73,4,Excellent and very engaging content,Basics of Web Development,video,97,0.41,1
U4288,S5288,C002,tablet,2025-06-06 18:50:26,533,40,0,I couldn’t understand the topic,Deep Learning Basics,quiz,51,0.11,0
U4289,S5289,C004,desktop,2025-05-31 08:59:29,1162,75,5,Excellent and very engaging content,Linear Regression Explained,document,99,0.44,1
U4290,S5290,C004,tablet,2025-06-06 16:41:18,429,26,1,Needs better visuals,Linear Regression Explained,document,45,0.06,0
U4291,S5291,C003,mobile,2025-06-08 10:31:52,1438,60,3,Detailed explanation and examples,Data Structures in Python,quiz,88,0.43,1
U4292,S5292,C004,mobile,2025-05-17 13:03:53,478,43,0,Needs better visuals,Linear Regression Explained,document,63,0.1,0
U4293,S5293,C002,mobile,2025-05-19 11:58:31,1651,90,5,Excellent and very engaging content,Deep Learning Basics,quiz,87,0.74,1
U4294,S5294,C005,tablet,2025-05-21 09:46:16,1369,71,5,Good pace but some examples missing,Basics of Web Development,document,95,0.49,1
U4295,S5295,C004,desktop,2025-05-31 23:14:00,481,32,1,Too basic for my level,Linear Regression Explained,quiz,51,0.08,0
U4296,S5296,C001,mobile,2025-06-13 11:49:43,1399,70,4,Detailed explanation and examples,Introduction to Machine Learning,video,87,0.49,1
U4297,S5297,C005,mobile,2025-05-28 14:21:21,1107,77,4,Good pace but some examples missing,Basics of Web Development,video,91,0.43,1
U4298,S5298,C004,tablet,2025-05-28 13:15:15,1163,78,4,Informative and well-paced,Linear Regression Explained,document,88,0.45,1
U4299,S5299,C003,tablet,2025-05-23 14:28:04,513,37,1,Needs better visuals,Data Structures in Python,quiz,44,0.09,0
U4300,S5300,C003,tablet,2025-05-24 13:12:38,596,26,1,Needs better visuals,Data Structures in Python,video,55,0.08,0
U4301,S5301,C003,desktop,2025-05-18 00:02:04,383,25,1,"Not much depth, but okay",Data Structures in Python,video,60,0.05,0
U4302,S5302,C005,desktop,2025-05-31 06:14:21,517,50,1,Needs better visuals,Basics of Web Development,document,53,0.13,0
U4303,S5303,C005,tablet,2025-05-26 23:41:03,1684,96,3,Very detailed and easy to follow,Basics of Web Development,document,93,0.81,1
U4304,S5304,C005,desktop,2025-06-05 09:22:58,781,38,0,Needs better visuals,Basics of Web Development,quiz,59,0.15,0
U4305,S5305,C001,mobile,2025-05-21 07:40:57,529,41,0,"Not much depth, but okay",Introduction to Machine Learning,quiz,43,0.11,0
U4306,S5306,C002,tablet,2025-05-28 11:42:55,1029,75,3,Good pace but some examples missing,Deep Learning Basics,document,95,0.39,1
U4307,S5307,C002,mobile,2025-05-28 15:36:19,470,44,0,Too basic for my level,Deep Learning Basics,quiz,43,0.1,0
U4308,S5308,C005,mobile,2025-06-03 20:29:22,1567,61,5,Informative and well-paced,Basics of Web Development,quiz,84,0.48,1
U4309,S5309,C003,tablet,2025-05-19 04:13:04,434,23,1,I couldn’t understand the topic,Data Structures in Python,quiz,52,0.05,0
U4310,S5310,C003,mobile,2025-05-23 06:49:53,631,40,1,Needs better visuals,Data Structures in Python,quiz,44,0.13,0
U4311,S5311,C002,mobile,2025-06-12 12:58:38,1303,82,4,Good pace but some examples missing,Deep Learning Basics,quiz,86,0.53,1
U4312,S5312,C001,mobile,2025-06-14 07:42:01,899,47,1,I couldn’t understand the topic,Introduction to Machine Learning,document,40,0.21,0
U4313,S5313,C005,mobile,2025-06-07 06:38:04,1680,65,5,Good pace but some examples missing,Basics of Web Development,quiz,83,0.55,1
U4314,S5314,C004,tablet,2025-05-31 03:03:13,1735,78,5,Very detailed and easy to follow,Linear Regression Explained,quiz,94,0.68,1
U4315,S5315,C004,mobile,2025-06-04 20:43:03,1026,86,5,Good pace but some examples missing,Linear Regression Explained,video,97,0.44,1
U4316,S5316,C003,desktop,2025-05-30 10:23:24,1033,66,4,Good pace but some examples missing,Data Structures in Python,document,83,0.34,1
U4317,S5317,C005,desktop,2025-06-01 18:48:53,552,38,1,Needs better visuals,Basics of Web Development,video,63,0.1,0
U4318,S5318,C001,desktop,2025-05-19 17:04:47,578,28,0,"Not much depth, but okay",Introduction to Machine Learning,document,55,0.08,0
U4319,S5319,C002,tablet,2025-05-25 22:34:01,402,29,0,Needs better visuals,Deep Learning Basics,quiz,58,0.06,0
U4320,S5320,C003,desktop,2025-05-29 22:42:47,1072,87,4,Good pace but some examples missing,Data Structures in Python,video,99,0.47,1
U4321,S5321,C001,mobile,2025-05-29 00:56:01,1093,66,4,Excellent and very engaging content,Introduction to Machine Learning,quiz,80,0.36,1
U4322,S5322,C005,tablet,2025-05-28 16:10:18,1790,61,3,Good pace but some examples missing,Basics of Web Development,video,89,0.55,1
U4323,S5323,C002,tablet,2025-06-09 07:04:46,1427,86,3,Detailed explanation and examples,Deep Learning Basics,video,92,0.61,1
U4324,S5324,C001,tablet,2025-06-01 07:58:46,1252,78,3,Good pace but some examples missing,Introduction to Machine Learning,document,83,0.49,1
U4325,S5325,C005,tablet,2025-06-15 02:09:30,1309,95,4,Very detailed and easy to follow,Basics of Web Development,video,84,0.62,1
U4326,S5326,C003,desktop,2025-05-18 06:45:45,362,42,1,Too fast and less interactive,Data Structures in Python,document,58,0.08,0
U4327,S5327,C005,desktop,2025-06-06 19:25:19,856,32,0,Too basic for my level,Basics of Web Development,document,42,0.14,0
U4328,S5328,C001,tablet,2025-05-30 15:01:40,1507,67,3,Very detailed and easy to follow,Introduction to Machine Learning,quiz,84,0.5,1
U4329,S5329,C003,desktop,2025-06-13 21:56:31,1310,89,5,Good pace but some examples missing,Data Structures in Python,quiz,80,0.58,1
U4330,S5330,C005,tablet,2025-05-23 05:31:15,394,23,0,"Not much depth, but okay",Basics of Web Development,quiz,57,0.05,0
U4331,S5331,C003,mobile,2025-05-23 21:25:25,796,49,0,Needs better visuals,Data Structures in Python,video,64,0.2,0
